token,symbol_or_addr,name,first_buy_time_utc,first_buy_bnb,first_buy_usd,first_buy_fdv_usd,first_buy_pool_bnb_after,first_buy_approx_liquidity_usd_after,first_buy_trade_volume_usd,first_buy_bucket,buy_count,sell_count,buy_bnb,sell_bnb,fee_bnb,realized_pnl_bnb,realized_pnl_usd_at_trade_prices,realized_roi,token_in_amount,token_out_amount,net_token_amount,open_position_flag,last_trade_time_utc
0x44449ba264dffdcf903128c6800d9e4d3998adaf,安小将,安小将,2026-04-15 09:14:08,0.99,616.4928,18736.35348370053,6.655555299576177,8289.094792304155,616.4928,0-50k,6,69,6.49,21.596590386990126,0.004591516639999998,15.101998870350126,9345.473453887887,2.3269643868027927,36367634.94369433,36291011.05177351,76623.89192081988,False,2026-04-22 14:05:23
0x7528f0abcb9e4fd65859c92255aa889d02094444,冲鸭,冲鸭,2026-05-01 09:58:44,0.77,473.858,14231.372921048636,6.4689986975820295,7962.043596983962,473.858,0-50k,1,52,0.77,6.910061428660707,0.004035172080000001,6.136026256580706,3785.0234146751636,7.968865268286631,33296717.23373572,33296717.233735725,-3.725290298461914e-09,False,2026-05-07 14:03:29
0x6114ea6cc28ae5cd5e4a404e562ce4747de94444,CZ 🔶 BNB,CZ 🔶 BNB,2026-04-03 07:11:14,0.6,352.872,10034.309258881038,4.656045845151367,5476.627364900844,352.872,0-50k,1,2,0.6,6.63046963428237,7.900212e-05,6.030390632162371,3589.657896782818,10.050651053603952,35166546.18629425,35166546.18629425,0.0,False,2026-04-08 01:48:33
0x640c04ca09c5c5140e62fef42c59e3afdbbd4444,我的刀盾,what the dog doing?,2026-02-05 04:33:48,0.3,182.178,66435.22061299515,,,182.178,50k-100k,3,17,2.0,7.980766770103648,0.00039771323999999997,5.9803690568636485,3773.1160592196334,2.9901845284318243,9275293.57746004,8288895.353220171,986398.2242398681,True,2026-03-26 03:24:16
0x13762a21d45d102078269b0b0ac9a954104e4444,马维斯,马维斯Marvis,2026-05-17 05:15:55,0.4,259.604,5753.594039039469,1.6189562291944093,2101.437564618927,259.604,0-50k,1,36,0.4,5.188299990528072,0.005712853801767399,4.782587136726304,3103.6186373093196,11.95646784181576,45120319.27148956,45120319.27148956,0.0,False,2026-05-22 16:25:48
0x5177b93950833dd74569091fad3bfb3a1ab04444,牛回！,牛回！,2026-05-11 07:28:47,0.77,515.9308,10443.92374455802,4.277333572291633,5731.969173556571,515.9308,0-50k,2,16,1.17,5.564502186956407,0.0034098475200000002,4.3910923394364065,2942.2075111159697,3.7530703755866726,51717064.00976581,51717064.009765804,7.450580596923828e-09,False,2026-05-11 11:06:14
0xd45ff38d132114968091f154cdcc0dfea06b4444,Exchange the world,Exchange the world,2026-01-28 11:45:11,2.0,1803.28,549234.8630634912,,,1803.28,200k-1m,11,9,14.3,18.327980319875408,0.00054557382,4.027434746055407,2152.8094335809346,0.28163879343044806,25230463.134241477,20706121.259943392,4524341.8742980845,True,2026-05-06 07:19:57
0x5f6fd60ad6cd8751b4c521bc00fa02abfeca4444,背手负鼠,全网爆火表情包,2026-05-19 11:55:42,0.6,383.64,78548.38996553227,,,383.64,50k-100k,1,8,0.6,4.628153908447237,0.0008487672559999999,4.0273051411912375,2625.127369312223,6.712175235318729,4884123.024906617,4884123.024906617,0.0,False,2026-05-23 06:34:23
0xca7ab98f4c43e5e92a8d2b8ef9b35c76a52a4444,CS,CZ vs Star,2026-04-08 06:31:53,0.4,240.44400000000002,11253.525238737391,5.055532525696246,6077.862313042541,240.44400000000002,0-50k,3,11,1.2000000000000002,4.534822698130835,0.0006277596000000002,3.334194938530835,2009.5560619081673,2.7784957821090286,30511929.236648224,44778699.58486623,-14266770.348218009,True,2026-04-09 17:44:05
0x42a3404651eb9ce4fce649d4999329481eea4444,Dinance,Dick Binance,2026-05-07 08:02:44,0.4,254.836,6231.586188349671,2.0011121658640594,2549.777099500667,254.836,0-50k,1,19,0.4,3.5176341409629073,0.00040468632,3.1172294546429073,1985.95571325845,7.793073636607268,40894243.022174895,40894243.022174895,0.0,False,2026-05-07 08:16:47
0x44448367f79bdf56b812a9d5e0eed19e9fea9b7a,小安助手,小安助手,2026-01-31 11:07:10,1.0,780.66,113794.32409076147,,,780.66,100k-200k,14,9,4.409,7.481830304203512,0.0004392857999999999,3.0723910184035117,1958.0445184667176,0.6968453205723547,31426418.20323191,31426418.20323191,0.0,False,2026-04-19 17:01:05
0x66f10363aa46e27215b7669898efc67a462f4444,BAP,Binance Ai Pro,2026-03-23 08:41:40,0.77,491.8837,4860.441689887555,1.2498019801980198,1596.772005940594,491.8837,0-50k,10,14,13.049999999999999,16.044325094147105,0.0006166368,2.9937084573471062,1914.7571229086534,0.22940294692314991,204211243.6842422,204211243.6842422,0.0,False,2026-03-24 12:17:43
0xa5cad5e0352cc658d730356b684f519d635e4444,chovy,wo chovy,2026-05-04 01:54:40,0.77,479.4405,12026.124824757642,5.414740399316993,6742.976219269451,479.4405,0-50k,1,14,0.77,3.7562495638188964,0.0003218069999999999,2.985927756818896,1946.2749658732148,3.877828255608956,39866582.7094192,38908073.24260112,958509.4668180794,True,2026-05-06 07:20:26
0xb64157874c2648101733e335e9d1af85073f4444,YI,Most Powerful Women,2026-05-27 10:03:57,0.4,259.228,17182.065047100183,7.149835239956573,9267.187447917313,259.228,0-50k,10,10,5.4,8.310449111561933,0.0165934986,2.893855612961933,1881.1429850529994,0.5358991875855431,99183348.97251144,79078344.58795467,20105004.38455677,True,2026-05-28 02:53:06
0x9eae0c56c5eb40d5b47c6c197573bc39adad4444,QClaw,腾讯开发的QClaw,2026-03-08 14:26:30,0.6,367.14599999999996,5927.105494313326,2.0633509627357247,2525.1701752152344,367.14599999999996,0-50k,3,17,0.801,3.5430640382610425,0.011626400920000002,2.7304376373410424,1723.740007612313,3.4087860640961827,81785562.3312226,81785562.3312226,0.0,False,2026-03-11 03:17:14
0xec77f3bfe27f9ccac5a1ae502846b684ff4f4444,ONOP,One NationOne People,2026-04-07 08:07:50,0.77,477.39230000000003,5264.749052171774,1.6458415841584157,2040.8106475247523,477.39230000000003,0-50k,1,35,0.77,3.4172435456815937,0.0036194573200000004,2.6436240883615936,1637.1790379435174,3.4332780368332383,90677123.49994533,90677123.49994533,0.0,False,2026-04-08 03:26:10
0xa3b2e6fe983ac7193f2e098ad6f7c195a3824444,hey stock,hey stock,2026-05-30 10:12:40,0.4,287.088,15818.094953744629,5.992346369728541,8601.653672963137,287.088,0-50k,5,18,7.0,9.857354724061066,0.21957042888,2.637784295181066,1891.5119527391344,0.37682632788300946,44440915.74056907,44440915.74056907,0.0,False,2026-05-31 15:32:18
0x49769e06a8fdc9df45de40927bb89fae6ccd4444,马上有钱,马上有钱,2026-02-11 06:46:07,0.3,182.33399999999997,4931.508754440532,1.2404324102629376,1507.8200206192164,182.33399999999997,0-50k,4,13,1.4,4.014102755583628,0.00038022383999999996,2.613722531743628,1590.178553117168,1.866944665531163,99230407.28746197,99230407.287462,-2.9802322387695312e-08,False,2026-02-12 06:38:46
0x6ce931ccb9484c00e7cbc7df0cce7c3d103b4444,幣安人生,幸運、韌性與保護用戶的回憶錄,2026-04-03 03:49:41,0.99,582.2388,20940.58973687211,9.529124245614273,11208.537102661332,582.2388,0-50k,1,6,0.99,3.4876580227403715,0.00015578388,2.497502238860372,1468.8310167185616,2.5227295342023957,27804317.228697535,27804317.22869754,-3.725290298461914e-09,False,2026-04-03 04:50:35
0x444497c85e6f7f7aa2d098c964da79e21dcfecab,金铲铲贵族,金铲铲贵族,2026-04-16 09:39:05,0.77,489.75849999999997,12732.200765564072,2.2534447672605395,2866.607088432132,489.75849999999997,0-50k,3,13,1.5699999999999998,3.8804296834444525,0.00373307128,2.3066966121644525,1467.1743801672,1.4692335109327725,76403818.8269525,76403818.82695249,1.4901161193847656e-08,False,2026-04-16 10:01:20
0xe2b296db9c0c0854ed69f47eff434b54a7454444,wood,thank you wood,2026-05-07 15:33:12,0.77,490.5593,5561.548288223824,1.7489948299401823,2228.5342324131816,490.5593,0-50k,6,7,2.0700000000000003,4.328298539608413,0.00339818332,2.254900356288413,1436.574467987785,1.0893238436175907,155697693.22831908,155697693.22831908,0.0,False,2026-05-07 16:33:44
0x0e21e9555d415a551fb12aecb356160221294444,FFAI,FFAI,2026-03-22 06:14:58,0.77,482.28950000000003,4685.282566531686,1.1903960396039603,1491.2091188118811,482.28950000000003,0-50k,1,10,0.77,2.9742862224819375,0.00027163788,2.2040145846019374,1384.1901880070013,2.8623566033791397,102937121.3264984,102937121.32649842,-1.4901161193847656e-08,False,2026-03-23 03:08:20
0xe0769afa470e416f58c7792870c7e3b01b374444,KANDURA,Kandura Teng,2026-04-13 14:08:04,0.4,245.93200000000002,5998.772915375704,1.9911194630264937,2448.399958905158,245.93200000000002,0-50k,1,17,0.4,2.5946850515205973,0.0003883752,2.1942966763205973,1349.1194255021928,5.485741690801493,40997051.141849615,40997051.141849615,0.0,False,2026-04-13 14:25:09
0x5ea9176e9196c8968f9cc440cd148bcf07e74444,Martian,Martian,2026-04-19 11:00:23,0.4,246.404,6185.145396135181,,,246.404,0-50k,4,43,1.5000000000000002,3.6540059060978916,0.00090491076,2.1531009953378915,1302.4357313537039,1.435400663558594,71050349.85390545,56541062.22945764,14509287.624447815,True,2026-05-08 13:17:11
0xada9108d2148604119b7861df7af0c3c83364444,币圈一姐,香港报纸给一姐的称呼,2026-05-16 08:03:19,0.6,393.69599999999997,5174.592628312146,1.2894306101042836,1692.1455782520534,393.69599999999997,0-50k,3,8,1.2,3.325826164035739,0.0012778089702311,2.1245483550655075,1393.9328526773377,1.7704569625545896,110500484.13442977,110500484.13442977,0.0,False,2026-05-17 04:10:46
0x900ae9e048d9b0bdab2d4cf947c7c246a0824444,流金谷恩仇录,央视AI武侠短剧,2026-03-18 00:50:44,0.4,260.916,4978.209379924395,1.0718236279397821,1398.279668537681,260.916,0-50k,10,10,1.143,3.2453419048042713,0.0005208460799999999,2.1018210587242714,1370.9968583952548,1.8388635684376826,94803374.50114948,90486529.75735962,4316844.743789852,True,2026-03-18 05:19:19
0x0234849d5e5b2e630b19e2e1c96b78058c274444,ASTEROID,ASTEROID,2026-04-17 03:52:02,0.4,257.29200000000003,29163.845063569635,11.18567738200302,14389.926524851606,257.29200000000003,0-50k,1,18,0.4,2.46066314513305,0.0003820326,2.06028111253305,1325.2346200146337,5.150702781332624,8822293.474648835,8822293.474648837,-1.862645149230957e-09,False,2026-04-17 05:28:47
0xeccbb861c0dda7efd964010085488b69317e4444,龙虾,龙虾,2026-02-27 09:21:46,0.5,307.025,327269.2204256961,,,307.025,200k-1m,3,7,1.6,3.4960817270948055,0.00019542312000000002,1.8958863039748053,1219.3297859942136,1.1849289399842533,1197508.5117282183,1197508.5117282183,0.0,False,2026-03-10 10:14:19
0x1eede6b205290d58a05722dccf31f3227f794444,谎话精,谎话精,2026-04-09 16:49:45,0.77,464.27920000000006,17374.27993307847,7.892574257425743,9517.813148514851,464.27920000000006,0-50k,2,20,1.17,3.0367172069995623,0.00332025964,1.8633969473595624,1123.553823379921,1.5926469635551816,37580398.54064156,37580398.54064156,0.0,False,2026-04-09 17:46:40
0xdfeff045b40a08c50b4d99b2739735706bd84444,freedom of money,freedom of money,2026-02-28 03:47:37,0.5,308.5,19182.1893590797,8.428848608397727,10401.199182762795,308.5,0-50k,1,9,0.5,2.3460980289622992,0.00020717519999999997,1.8458908537622993,1145.4571434868037,3.6917817075245987,16082627.182176916,16082627.182176914,1.862645149230957e-09,False,2026-03-10 10:20:27
0x4444def5cf226bf50aa4b45e5748b676945bc509,世界和平,世界和平,2026-02-23 05:42:05,1.0,596.2,76216.7027856986,,,596.2,50k-100k,5,7,1.6600000000000001,3.426130162969299,0.00023636399999999998,1.7658937989692989,1077.0262381195032,1.0637914451622281,12137532.164636428,21328229.258896198,-9190697.09425977,True,2026-03-23 11:10:03
0xc75110b5959b61d7f4de0d425ce2d8377b924444,慈善家,private donations,2026-03-13 07:00:29,0.77,505.0122,8256.120604118607,3.2590433660508493,4274.95236411622,505.0122,0-50k,8,6,0.777,2.5428625541594414,0.008926358639999998,1.7569361955194414,1153.103969839525,2.2611791448126657,61236253.75926745,61236253.75926746,-7.450580596923828e-09,False,2026-03-14 14:08:44
0x93e4452af265d1dd2c3ed37e4eea7f996c744444,唐子兵法,唐子兵法,2026-03-17 02:20:12,0.3,200.631,10442.181361887839,2775.9531385351133,3712948.3609162555,200.631,0-50k,2,11,0.7,2.440789452132475,0.00048819552,1.7403012566124751,1160.857432181555,2.486144652303536,36573211.743416056,36573211.743416056,0.0,False,2026-04-12 14:09:29
0x97dda9801d38b1399200448b70442a4459a94444,传统金融,Binance Trade Stock,2026-06-01 03:27:15,0.8,0.0,0.0,0.7841584158415842,0.0,0.0,0-50k,1,8,0.8,2.5375045452004596,0.00025702032,1.7372475248804595,0.0,2.1715594061005743,121200196.76479629,121200196.76479629,0.0,False,2026-06-01 03:55:47
0xd730680f1dac564d4b289eb0dbbef7b23fda4444,比比拉布,抖音新晋爆火热梗,2026-02-05 04:33:43,0.3,182.178,9447.527717527124,4.031501155447355,4896.338783313921,182.178,0-50k,3,11,1.0,2.73516284785825,0.0003083028,1.7348545450582502,1107.6190176352018,1.7348545450582502,42991236.58721592,49512392.64101288,-6521156.053796954,True,2026-05-04 09:53:51
0xa8913d9b17389cbb67955e5b6d6dc4930cfb4444,Dinance,Dream Binacne,2026-05-07 08:19:02,0.77,490.5593,6815.576702840474,2.553534203961421,3253.6622120035636,490.5593,0-50k,1,7,0.77,2.4763433252221336,0.00320087676,1.7031424484621336,1085.055022490741,2.2118733096910823,71976198.2570827,71976198.2570827,0.0,False,2026-05-07 08:20:38
0x4a50eeef18a350484d8ce7474f43571ccd934444,金钱自由,金钱自由,2026-02-28 03:35:45,0.5,308.5,115626.47756952737,,,308.5,100k-200k,1,9,0.5,2.153821714089139,0.0001881558,1.653633558289139,1020.2919054643987,3.307267116578278,2668074.01284447,2668074.0128444703,-4.656612873077393e-10,False,2026-02-28 03:53:29
0x72f033e62a316c2f545956311d0ec6c8f00d4444,FREEDOM,The Infinite Runner,2026-03-27 03:20:29,0.6,368.046,44299.586541027245,,,368.046,0-50k,4,8,2.1999999999999997,3.8527641428325,0.00042953808,1.6523346047525005,1013.5585699012311,0.7510611839784094,25669248.30895097,25669248.30895097,0.0,False,2026-03-27 14:54:16
0x52b73fd8cc9b2743a10e9f5e278c46cbe3484444,狐狸,你是不是在雪山上救过一只狐狸,2026-03-11 08:53:53,0.6,390.85799999999995,42956.70445116749,,,390.85799999999995,0-50k,8,11,4.0,5.603047632988747,0.00036937259999999996,1.6026782603887468,1123.2314238826643,0.4006695650971867,91267364.61133677,42550000.42970955,48717364.181627214,True,2026-04-18 07:00:31
0x9f391279cc2ab9e22768599fc7d0252644804444,BNB,BNB changed my life,2026-03-31 09:44:36,0.99,610.9389,19072.295933229616,8.490926261449891,10479.671010406684,610.9389,0-50k,1,11,0.99,2.572491173983333,0.0002872494,1.582203924583333,976.3938638996203,1.598185782407407,32032792.59816657,32032792.59816657,0.0,False,2026-03-31 13:39:09
0x2b057db87cac1e419f30358b0097d1280ba84444,CZ,CZ,2026-02-11 06:57:25,0.2,121.556,6974.031622426982,2.5633245331447383,3115.874769509418,121.556,0-50k,3,17,1.0,2.4866152490261952,0.00050499624,1.4861102527861951,909.1448918031763,1.4861102527861951,106198451.54917914,106198451.54917915,-1.4901161193847656e-08,False,2026-02-12 06:38:51
0x7a40c80ed70e2d801b9423ac5bb599e63a044444,六大门派围攻光明顶,六大门派围攻光明顶,2026-02-09 08:48:36,0.5,318.05,128818.2614107444,,,318.05,100k-200k,1,7,0.5,1.9529772998108408,0.00015186348,1.4528254363308408,923.1044627300948,2.9056508726616816,2468982.2430212703,2468982.2430212703,0.0,False,2026-02-14 06:35:34
0x614d6d3c765d66cb929469443eb626556e734444,致加密社区的一封公开信,致加密社区的一封公开信,2026-01-30 04:17:05,0.5,428.67,13038.287094516618,4.017868759867804,6889.359205170127,428.67,0-50k,2,9,0.8,2.2349777408919125,0.00024674532,1.4347309955719125,1230.0522717436234,1.7934137444648905,34621755.72946182,34621755.72946182,0.0,False,2026-01-30 07:54:38
0x0566969ff0a59472a6693c758cf01cb98c684444,AI gent,AI gent,2026-03-03 17:09:16,0.3,190.089,22900.758339194286,9.297942985125697,11782.91122733039,190.089,0-50k,1,8,0.3,1.726366499532528,0.005961328639999999,1.420405170892528,898.6194150590578,4.734683902975093,8300554.819386293,8300554.819386294,-9.313225746154785e-10,False,2026-03-06 05:25:04
0x1845a4e394f8ff588838afc019e4dbe9ccdc4444,WSJ,WeSuckAtJournalism,2026-03-11 12:01:02,0.6,390.85799999999995,12215.0513587802,5.164524142036463,6728.651923693626,390.85799999999995,0-50k,6,12,2.4,3.759966128780583,0.0061799728800000005,1.353786155900583,890.7550840800563,0.5640775649585763,134371907.94269618,134371907.94269618,0.0,False,2026-05-22 05:25:12
0xeee5c3876bb10a2d5752b28c10c0d307edfd4444,华山论剑,华山论剑,2026-03-08 05:02:50,0.6,367.14599999999996,4948.9663142787,1.38019801980198,1689.1139405940592,367.14599999999996,0-50k,1,6,0.6,1.9556034623962655,0.005933777439999999,1.3496696849562657,825.8763769215883,2.2494494749271094,74186401.09566206,74186401.09566204,1.4901161193847656e-08,False,2026-03-08 05:04:24
0x350b17da692d5ecd49bb751deaf5baf0ad604444,愚人小何,AI小何逗你玩,2026-04-01 07:21:05,0.99,604.89,8551.345965121223,3.8632032295151144,4720.83434646747,604.89,0-50k,5,7,1.83,3.1647003161204568,0.0003468942,1.3343534219204567,815.2899407933991,0.7291548753663698,116005341.8742409,116005341.87424092,-1.4901161193847656e-08,False,2026-04-01 13:58:37
0x6f55eebc1a7871bac89fd203a206c2b0f6634444,SPCX,SpaceX,2026-04-15 11:09:56,0.4,249.08800000000002,28015.565255388366,11.119222208553992,13848.324107421486,249.08800000000002,0-50k,2,3,1.0,2.3133438132107202,0.0003153069297927,1.3130285062809275,924.4536227896998,1.3130285062809275,20211344.639526032,17684926.55,2526418.089526031,True,2026-05-15 19:06:39
0x77e41a64b056b2de34cddeb087a4162145c74444,ClawHouse,just a Claw House,2026-03-09 04:34:19,0.3,190.41,14169.780876102175,6.019917643143978,7641.683456206965,190.41,0-50k,2,9,0.6,1.8939956065290307,0.00023947836000000003,1.2937561281690309,831.3838468281033,2.1562602136150515,18298430.54573594,39117647.632949255,-20819217.087213315,True,2026-03-10 10:54:55
0x55a343ee1ce56f089703bf99900a5f69f36e4444,Claymation,Claymation,2026-03-21 00:56:34,0.4,252.168,34141.47842952133,,,252.168,0-50k,1,5,0.4,1.6903668361481077,0.00011998152,1.2902468546281078,810.7301810029087,3.2256171365702695,7385971.891069494,7385971.891069494,0.0,False,2026-03-23 05:25:17
